21;42658.62586;2267429;3;1;A;DP50;9890;1390;25T
21;42658.62766;2267469;4;3;A;DP50;9890;1640;29.5
21;42658.63188;2267430;3;2;A;DP50;9900;1440;25.9
21;42658.63326;2267470;1;1;A;DP50;9890;1640;29.5
21;42658.63671;2267431;3;3;A;DP50;9900;1440;25.9
21;42658.63809;2267471;1;2;A;DP50;9890;1640;29.5
21;42658.64118;2267532;2;1;A;DP50;9880;1440;25.9
21;42658.64264;2267572;1;3;A;DP50;9890;1640;29.5
21;42658.64575;2267533;2;2;A;DP50;9880;1440;25.9
21;42658.64718;2267573;4;1;A;DP50;9890;1640;29.5
21;42658.65017;2267534;3;1;A;DP50;9570;1440;25.1
21;42658.65167;2267574;4;2;A;DP50;9900;1640;29.5
21;42658.65463;2267535;3;2;A;DP50;9630;1440;25.2
21;42658.65719;2267575;4;3;A;DP50;8120;1590;23.5
21;42658.65907;2267536;3;3;A;DP50;9590;1440;25.1
21;42658.66197;2267576;1;1;A;DP50;9890;1590;28.6
21;42658.66338;2267737;2;1;A;DP50;9600;1440;25.2
21;42658.66716;2267777;1;2;A;DP50;9890;1590;28.6
21;42658.66869;2267738;2;2;A;DP50;9610;1440;25.2
21;42658.67184;2267778;6;1;A;DP50;8020;1590;23.2
21;42658.67421;2267739;2;3;A;DP50;9610;1440;25.2
21;42658.67863;2267779;1;3;A;DP50;9890;1590;28.6
21;42658.68006;2267740;6;2;A;DP50;9610;1440;25.2
21;42658.6838;2267780;4;1;A;DP50;9890;1590;28.6
21;42658.68594;2267741;3;1;A;DP50;9610;1440;25.2
21;42658.68939;2267781;4;2;A;DP50;9890;1590;28.6
21;42658.69094;2267942;3;2;A;DP50;9610;1440;25.2
21;42658.69328;2267982;4;3;A;DP50;9890;1590;28.6
21;42658.69485;2267943;3;3;A;DP50;9610;1440;25.2
21;42658.69686;2267983;1;1;A;DP50;7650;1590;22.1
21;42658.69832;2267944;2;1;A;DP50;9610;1440;25.2
21;42658.70054;2267984;1;2;A;DP50;7650;1590;22.1
21;42658.70274;2267945;2;2;A;DP50;9640;1440;25.3
21;42658.70425;2267985;1;3;A;DP50;7650;1590;22.1
21;42658.70698;2267946;2;3;B;DP64;9310;1440;24.4
21;42658.70847;2267986;1;4;B;DP64;8710;1590;25.2
21;42658.71447;2267947;2;4;B;DP64;9310;1440;24.4
21;42658.71589;2267987;4;1;B;DP64;8710;1590;25.2
21;42658.71939;2268048;3;1;A;DP50;9030;1440;23.7
21;42658.7208;2268088;4;2;B;DP64;8740;1590;25.3
21;42658.72421;2268049;3;2;A;DP50;9030;1440;23.7
21;42658.72557;2268089;4;3;B;DP64;8740;1590;25.3
21;42658.72846;2268050;3;3;A;DP50;9040;1440;23.7
21;42658.72988;2268090;1;1;B;DP64;8750;1590;25.3
21;42658.73351;2268051;2;1;A;DP50;8570;1440;22.5
21;42658.73576;2268091;1;2;B;DP64;8760;1590;25.3
21;42658.74234;2268052;6;1;G;DP64;6650;1590;19.3
21;42658.74381;2268092;6;2;D;DP50;6060;1440;15.9
21;42658.89051;2268253;6;1;E;DP64;8410;1740;26.6
21;42658.89204;2268293;6;2;E;DP50;8020;1090;15.9
21;42658.89485;2268254;4;1;B;DP64;8100;1740;25.6
21;42658.8964;2268294;3;1;A;DP50;7160;1090;14.2
21;42658.89907;2268255;4;2;B;DP64;8100;1740;25.6
21;42658.9006;2268295;3;2;A;DP50;6460;1090;12.8
21;42658.90332;2268256;3;3;A;DP50;7660;1090;15.2
21;42658.90459;2268296;4;3;B;DP64;8100;1740;25.6
21;42658.90719;2268257;3;4;A;DP50;7040;1090;14T
21;42658.90851;2268297;1;1;D;DP50;7880;1740;24.9
21;42658.91128;2268258;2;1;A;DP50;7040;1090;14T
21;42658.91302;2268298;1;2;D;DP50;7880;1690;24.2
21;42658.91571;2268299;2;2;A;DP50;7660;1090;15.2
21;42658.91711;2268259;1;3;A;DP50;6470;1640;19.3
21;42658.92012;2268761;2;3;A;DP50;6460;1090;12.8
21;42658.92324;2268721;6;1;A;DP50;9470;1640;28.3
21;42658.92465;2268762;2;4;A;DP50;6460;1090;12.8
21;42658.9277;2268722;2;5;A;DP50;7670;1090;15.2
21;42658.92913;2268763;4;1;B;DP64;9930;1590;28.7
21;42658.93078;2268723;6;2;A;DP50;7150;1090;14.2
21;42658.93311;2268724;4;2;B;DP64;9930;1590;28.7
21;42658.93507;2268764;3;1;A;DP50;8820;1140;18.3
21;42658.93735;2268725;4;3;A;DP50;8270;1590;23.9
21;42658.9389;2268765;4;4;A;DP50;7270;1140;15.1
21;42658.94119;2268726;1;1;A;DP50;8040;1590;23.3
21;42658.94279;2268766;3;2;A;DP50;8770;1140;18.2
21;42658.94516;2269127;1;2;A;DP50;8270;1540;23.2
21;42658.94653;2269167;2;1;A;DP50;7260;1140;15.1
21;42658.94911;2269128;1;3;A;DP50;8270;1540;23.2
21;42658.9505;2269168;2;2;A;DP50;7370;1140;15.3
21;42658.95329;2269129;2;3;A;DP50;7370;1140;15.3
21;42658.95478;2269130;1;4;A;DP50;8900;1540;24.9
21;42658.95663;2269169;2;4;A;DP50;7560;1140;15.7
21;42658.95822;2269131;4;1;A;DP50;9330;1490;25.3
21;42658.96051;2269170;2;5;A;DP50;8440;1190;18.3
21;42658.9625;2269132;4;2;A;DP50;9180;1440;24.1
21;42658.96484;2269171;3;1;A;DP50;9290;1190;20.1
21;42658.96622;2269133;4;3;A;DP50;5970;1440;15.6
21;42658.9691;2269172;3;2;A;DP50;9340;1190;20.2
21;42658.97057;2269134;6;1;A;DP50;9580;1440;25.1
21;42658.97417;2269173;3;3;A;DP50;9340;1190;20.2
21;42658.976;2269335;6;2;A;DP50;9870;1440;25.9
21;42658.98001;2269374;3;4;A;DP50;9340;1190;20.2
21;42658.98271;2269336;1;1;B;DP64;9940;1440;26T
21;42658.98573;2269337;2;1;A;DP50;9350;1190;20.2
21;42658.98741;2269375;1;2;A;DP50;9610;1440;25.2
21;42658.99003;2269338;2;2;A;DP50;9350;1190;20.2
21;42658.99212;2269376;1;3;B;DP64;9930;1440;26T
21;42658.99428;2269339;2;3;A;DP50;9240;1190;20T
21;42658.99692;2269377;4;1;B;DP64;9930;1440;26T
21;42658.99844;2269340;2;4;A;DP50;8400;1190;18.2
21;42659.00075;2269378;1;4;A;DP50;7750;1440;20.3
21;42659.00221;2269341;2;5;A;DP50;8400;1190;18.2
21;42659.00527;2269379;3;1;A;DP50;9880;1390;25T
21;42659.00686;2269342;3;2;A;DP50;7770;1240;17.5
21;42659.00942;2269380;4;2;B;DP64;8710;1390;22T
21;42659.01105;2269543;4;3;A;DP50;9900;1290;23.2
21;42659.01492;2269581;6;1;B;DP64;8710;1390;22T
21;42659.01657;2269544;4;4;A;DP50;9770;1290;22.9
21;42659.01969;2269582;1;1;B;DP64;8710;1390;22T
21;42659.02111;2269545;2;1;A;DP50;9690;1290;22.7
21;42659.02394;2269583;1;2;B;DP64;8710;1390;22T
21;42659.02531;2269546;2;2;A;DP50;9890;1290;23.2
21;42659.02808;2269584;1;3;B;DP64;8710;1390;22T
21;42659.02953;2269547;2;3;A;DP50;8600;1290;20.2
21;42659.03226;2269585;1;4;B;DP64;8710;1390;22T
21;42659.03373;2269548;2;4;A;DP50;9900;1290;23.2
21;42659.03638;2269586;4;1;B;DP64;8710;1390;22T
21;42659.03813;2269649;3;1;A;DP50;9890;1290;23.2
21;42659.04178;2269687;4;2;A;DP50;9900;1390;25T
21;42659.04438;2269650;3;2;A;DP50;9890;1290;23.2
21;42659.04941;2269688;3;3;A;DP50;9840;1340;24T
21;42659.05102;2269651;3;4;A;DP50;9250;1290;21.7
21;42659.05475;2269689;4;3;A;DP50;9870;1340;24.1
21;42659.05637;2269652;4;4;A;DP50;9890;1290;23.2
21;42659.05953;2269690;1;1;A;DP50;9880;1340;24.1
21;42659.06097;2269653;2;1;A;DP50;8600;1290;20.2
21;42659.0644;2269691;1;2;A;DP50;9860;1340;24T
21;42659.06584;2269654;2;2;A;DP50;8590;1290;20.2
21;42659.069;2269692;1;3;D;DP50;9790;1290;23T
21;42659.07065;2269655;2;3;A;DP50;9890;1340;24.1
21;42659.07344;2269693;2;4;A;DP50;9790;1290;23T
21;42659.07494;2269856;1;4;A;DP50;9420;1340;23T
21;42659.08091;2269894;4;1;A;DP50;9800;1290;23T
21;42659.08243;2269857;4;2;A;DP50;9420;1340;23T
21;42659.08449;2269895;4;3;A;DP50;6960;1340;17T
21;42659.08609;2269858;3;1;A;DP50;9690;1290;22.7
21;42659.08788;2269896;4;4;A;DP50;7030;1340;17.1
21;42659.0894;2269822;4;5;A;DP50;7130;1240;16.1
21;42659.09112;2269897;3;2;A;DP50;7030;1340;17.1
21;42659.09262;2269823;3;3;A;DP50;5380;1240;12.1
21;42659.09733;2269898;1;1;A;DP50;7190;1240;16.2
21;42659.09884;2269824;2;1;A;DP50;7060;1340;17.2
21;42659.10387;2269825;2;2;A;DP50;7020;1340;17.1
21;42659.11501;2269862;6;1;G;DP50;6710;1340;16.4
21;42659.11662;2270026;4;1;G;DP50;9090;1240;20.5
21;42659.21361;2270063;6;1;E;DP50;9770;1090;19.4
21;42659.21523;2270027;6;2;E;DP50;10100;990;18.2
21;42659.21809;2270064;4;1;B;DP64;10540;990;19T
21;42659.21964;2270065;3;1;B;DP64;9930;1090;19.7
21;42659.22256;2270028;4;2;B;DP64;10540;990;19T
21;42659.2241;2270066;3;2;B;DP64;9930;1090;19.7
21;42659.22726;2270029;4;3;B;DP64;10540;990;19T
21;42659.22876;2270067;3;3;B;DP64;9930;1090;19.7
21;42659.23245;2270030;4;4;B;DP64;10530;990;19T
21;42659.234;2270031;3;4;B;DP64;9930;1090;19.7
21;42659.2373;2270068;4;5;B;DP64;10540;990;19T
21;42659.23884;2270069;3;5;B;DP64;9930;1090;19.7
21;42659.24231;2270099;1;1;B;DP64;10550;990;19T
21;42659.24383;2270059;2;1;B;DP64;9930;1090;19.7
21;42659.24716;2270661;1;2;B;DP64;10530;990;19T
21;42659.24878;2270621;2;2;B;DP64;9930;1090;19.7
21;42659.25201;2270622;1;3;B;DP64;10540;990;19T
21;42659.25348;2270662;2;3;B;DP64;9930;1090;19.7
21;42659.25698;2270623;2;4;B;DP64;9930;1090;19.7
21;42659.25848;2270663;1;4;B;DP64;10540;990;19T
21;42659.2616;2270624;2;5;B;DP64;9930;1090;19.7
21;42659.26301;2270664;1;5;B;DP64;10540;990;19T
21;42659.26634;2270625;4;1;B;DP64;9930;1090;19.7
21;42659.26803;2270665;3;1;B;DP64;10540;990;19T
21;42659.27097;2270626;4;2;B;DP64;9930;1090;19.7
21;42659.27265;2270666;3;2;B;DP64;10530;990;19T
21;42659.27573;2270627;4;3;B;DP64;9930;1090;19.7
21;42659.27729;2270667;3;3;B;DP64;10540;990;19T
21;42659.28049;2270928;4;4;B;DP64;9930;1090;19.7
21;42659.28215;2270968;3;4;B;DP64;10540;990;19T
21;42659.28539;2270929;4;5;B;DP64;9930;1090;19.7
21;42659.28692;2270969;3;5;B;DP64;10540;990;19T
21;42659.29021;2270970;1;1;B;DP64;9930;1090;19.7
21;42659.29163;2270930;2;1;B;DP64;10540;990;19T
21;42659.29502;2270971;1;2;B;DP64;9930;1090;19.7
21;42659.29654;2270931;1;3;A;DP50;8040;1040;15.2
21;42659.29914;2270972;1;4;A;DP50;8040;1090;15.9
21;42659.30084;2270932;6;1;B;DP64;9930;1090;19.7
21;42659.30325;2270973;1;5;B;DP64;9320;1090;18.5
21;42659.30487;2270933;4;1;B;DP64;9930;1090;19.7
21;42659.3076;2270974;3;1;B;DP64;9330;1090;18.5
21;42659.30925;2270934;4;2;B;DP64;9930;1090;19.7
21;42659.31188;2270975;3;2;B;DP64;9320;1090;18.5
21;42659.31403;2271135;4;3;B;DP64;9930;1090;19.7
21;42659.31625;2271176;3;3;B;DP64;9320;1090;18.5
21;42659.31966;2271136;4;4;B;DP64;9930;1090;19.7
21;42659.32209;2271177;3;4;B;DP64;9320;1090;18.5
21;42659.32591;2271137;4;5;B;DP64;9930;1090;19.7
21;42659.32799;2271178;3;5;B;DP64;9320;1090;18.5
21;42659.33228;2271138;1;1;B;DP64;9930;1090;19.7
21;42659.33375;2271139;2;1;B;DP64;9320;1090;18.5
21;42659.33865;2271179;1;2;B;DP64;9930;1090;19.7
21;42659.3401;2271140;2;2;B;DP64;9320;1090;18.5
21;42659.34486;2271180;1;3;B;DP64;9930;1090;19.7
21;42659.34631;2271141;2;3;B;DP64;9320;1090;18.5
21;42659.35127;2271181;1;4;B;DP64;9930;1090;19.7
21;42659.35272;2271142;2;4;B;DP64;9320;1090;18.5
21;42659.35692;2271182;1;5;B;DP64;9330;1090;18.5
21;42659.35855;2271143;2;5;B;DP64;9940;1090;19.7
21;42659.36139;2271383;4;1;B;DP64;9330;1090;18.5
21;42659.36297;2271344;3;1;B;DP64;9940;1090;19.7
21;42659.36616;2271384;4;2;B;DP64;9320;1090;18.5
21;42659.36777;2271345;3;2;B;DP64;9930;1090;19.7
21;42659.37096;2271385;4;3;B;DP64;9320;1090;18.5
21;42659.37253;2271346;3;3;B;DP64;9940;1090;19.7
21;42659.37574;2271386;4;4;B;DP64;9330;1090;18.5
21;42659.37729;2271347;3;4;B;DP64;9930;1090;19.7
21;42659.38001;2271387;4;5;B;DP64;9320;1090;18.5
21;42659.38198;2271348;3;5;B;DP64;9930;1090;19.7
21;42659.3842;2271388;1;1;B;DP64;9320;1090;18.5
21;42659.38688;2271349;2;1;B;DP64;9930;1090;19.7
21;42659.38848;2271350;1;2;B;DP64;9320;1090;18.5
21;42659.39166;2271389;2;2;B;DP64;9930;1090;19.7
21;42659.39313;2271351;1;3;B;DP64;9330;1090;18.5
21;42659.39631;2271390;2;3;B;DP64;9930;1090;19.7
21;42659.39779;2271652;1;4;B;DP64;9320;1090;18.5
21;42659.40119;2271691;2;4;B;DP64;9930;1090;19.7
21;42659.40258;2271653;1;5;B;DP64;9320;1090;18.5
21;42659.40581;2271692;2;5;B;DP64;9320;1090;18.5
21;42659.40737;2271654;4;1;B;DP64;9940;1090;19.7
21;42659.41019;2271693;3;1;B;DP64;9320;1090;18.5
21;42659.41171;2271655;4;2;B;DP64;9930;1090;19.7
21;42659.41661;2271694;3;2;B;DP64;9310;1090;18.5
21;42659.41814;2271656;4;3;B;DP64;9930;1090;19.7
21;42659.42197;2271695;3;3;B;DP64;9320;1090;18.5
21;42659.42656;2271657;6;1;B;DP64;7580;1090;15T
21;42659.42825;2271696;4;4;B;DP64;9940;1090;19.7
21;42659.43008;2271658;3;4;B;DP64;9920;1090;19.7
21;42659.43164;2271697;4;5;B;DP64;7590;1090;15.1
21;42659.43439;2271622;3;5;D;DP64;7690;1090;15.2
21;42659.43594;2271898;1;1;B;DP64;9920;1090;19.7
21;42659.43753;2271823;1;2;G;DP50;9900;1090;19.6
21;42659.44007;2271824;2;1;B;DP64;9930;1090;19.7
21;42659.446;2271862;2;2;D;DP50;9920;1090;19.7
21;42659.45098;2271825;1;3;B;DP64;9930;1090;19.7
21;42659.45888;2271863;1;4;B;DP64;9940;1090;19.7
21;42659.46355;2271826;1;5;B;DP64;9980;1090;19.8
21;42659.46811;2271864;2;3;B;DP64;9990;1090;19.8
21;42659.47269;2271827;2;4;B;DP64;10000;1090;19.8
21;42659.47447;2271828;6;2;G;DP50;8570;1090;17T
21;42659.81346;2271865;6;1;D;DP50;11070;1090;22T
21;42659.81503;2271866;6;2;D;DP50;11080;1090;22T
21;42659.818;2271829;4;1;B;DP64;7540;1090;15T
21;42659.81953;2271830;3;1;B;DP64;9320;1090;18.5
21;42659.8214;2271867;4;2;B;DP64;7550;1090;15T
21;42659.82299;2272059;3;2;B;DP64;9320;1090;18.5
21;42659.82516;2272068;4;3;B;DP64;7550;1090;15T
21;42659.82786;2272069;3;3;B;DP64;9320;1090;18.5
21;42659.8299;2272070;3;4;B;DP64;9930;1090;19.7
21;42659.83228;2272071;3;5;B;DP64;9320;1090;18.5
21;42659.83442;2272072;1;1;B;DP64;9930;1090;19.7
21;42659.83678;2272073;2;1;B;DP64;9320;1090;18.5
21;42659.83896;2272074;1;2;B;DP64;9930;1090;19.7
